station_id,longitude,latitude,charge_count,TAZID,area,perimeter
2511,114.240013,22.7172,6,1011,3421698.003,7673.3309
2513,114.240826,22.712068,5,1011,3421698.003,7673.3309
2514,114.240894,22.714486,3,1011,3421698.003,7673.3309
2515,114.240973,22.71214,10,1011,3421698.003,7673.3309
2516,114.241036,22.717804,2,1011,3421698.003,7673.3309
2517,114.241127,22.709709,12,1011,3421698.003,7673.3309
2519,114.241974,22.732458,2,1011,3421698.003,7673.3309
2520,114.241996,22.716239,12,1011,3421698.003,7673.3309
2522,114.242339,22.715112,3,1011,3421698.003,7673.3309
2524,114.243,22.732252,2,1011,3421698.003,7673.3309
2526,114.243036,22.709987,30,1011,3421698.003,7673.3309
2527,114.243293,22.713534,12,1011,3421698.003,7673.3309
2529,114.244115,22.730787,6,1011,3421698.003,7673.3309
2530,114.244243,22.71329,24,1011,3421698.003,7673.3309
2531,114.244475,22.730364,3,1011,3421698.003,7673.3309
2532,114.244616,22.732235,3,1011,3421698.003,7673.3309
2477,114.233941,22.6325,24,771,12782458.41,22007.842
2505,114.238067,22.55487,24,1149,1311180.66,5562.7679
2506,114.238067,22.55487,24,1149,1311180.66,5562.7679
2525,114.243027,22.562833,6,1149,1311180.66,5562.7679
2528,114.243324,22.554576,6,1149,1311180.66,5562.7679
2533,114.245004,22.563638,12,1149,1311180.66,5562.7679
2512,114.240689,22.589264,12,1162,1407688.652,5288.4985
2521,114.242084,22.586272,10,1162,1407688.652,5288.4985
2536,114.246453,22.705488,20,862,7985257.081,12642.715
2548,114.251822,22.702422,12,862,7985257.081,12642.715
2575,114.261729,22.698774,10,862,7985257.081,12642.715
2593,114.270954,22.690942,24,862,7985257.081,12642.715
2537,114.246943,22.724255,12,1009,2328654.219,6744.9157
2538,114.248762,22.72471,30,1009,2328654.219,6744.9157
2539,114.249002,22.728625,10,1009,2328654.219,6744.9157
2540,114.249952,22.72683,6,1009,2328654.219,6744.9157
2541,114.250392,22.737384,50,1009,2328654.219,6744.9157
2543,114.251401,22.730242,16,1009,2328654.219,6744.9157
2544,114.251401,22.730242,16,1009,2328654.219,6744.9157
2551,114.253153,22.730557,12,1009,2328654.219,6744.9157
2552,114.253211,22.72995,12,1009,2328654.219,6744.9157
2553,114.25332,22.72878,10,1009,2328654.219,6744.9157
2557,114.254368,22.723858,24,1009,2328654.219,6744.9157
2560,114.256738,22.723698,25,1009,2328654.219,6744.9157
2542,114.251243,22.588544,12,1159,1960140.065,6460.5618
2549,114.251971,22.588823,12,1159,1960140.065,6460.5618
2558,114.254868,22.589652,12,1159,1960140.065,6460.5618
2564,114.257202,22.591236,12,1159,1960140.065,6460.5618
2565,114.258971,22.591116,18,1159,1960140.065,6460.5618
2566,114.259261,22.587969,10,1159,1960140.065,6460.5618
2569,114.260001,22.589541,18,1159,1960140.065,6460.5618
2570,114.26076,22.584995,12,1159,1960140.065,6460.5618
2573,114.261394,22.587184,8,1159,1960140.065,6460.5618
2545,114.251442,22.710848,12,998,2224244.443,6123.8623
2546,114.251553,22.710296,24,998,2224244.443,6123.8623
2550,114.252148,22.713825,12,998,2224244.443,6123.8623
2554,114.253704,22.718253,13,998,2224244.443,6123.8623
2556,114.254096,22.720502,12,998,2224244.443,6123.8623
2561,114.256974,22.711901,12,998,2224244.443,6123.8623
2562,114.256999,22.71066,12,998,2224244.443,6123.8623
2563,114.257083,22.716504,9,998,2224244.443,6123.8623
2577,114.261891,22.709426,12,998,2224244.443,6123.8623
2547,114.251684,22.740847,32,849,3877029.488,8609.9494
2555,114.253868,22.744663,12,849,3877029.488,8609.9494
2559,114.255957,22.744593,12,849,3877029.488,8609.9494
2601,114.276947,22.753096,18,849,3877029.488,8609.9494
2571,114.26138,22.681619,15,851,4385532.256,9765.0806
2572,114.26138,22.681619,15,851,4385532.256,9765.0806
2574,114.261518,22.68336,18,851,4385532.256,9765.0806
2578,114.26201,22.684215,22,851,4385532.256,9765.0806
2579,114.262279,22.68423,42,851,4385532.256,9765.0806
2581,114.262705,22.682075,45,851,4385532.256,9765.0806
2580,114.262472,22.688209,8,852,3877516.449,14664.6665
2582,114.264172,22.717114,6,1000,3087207.766,7337.7328
2583,114.267006,22.714658,6,1000,3087207.766,7337.7328
2584,114.268374,22.729017,33,1000,3087207.766,7337.7328
2585,114.268467,22.720385,33,1000,3087207.766,7337.7328
2586,114.268533,22.720536,6,1000,3087207.766,7337.7328
2587,114.268881,22.72073,6,1000,3087207.766,7337.7328
2588,114.268913,22.720749,15,1000,3087207.766,7337.7328
2589,114.26997,22.71162,15,1000,3087207.766,7337.7328
2590,114.26997,22.71162,15,1000,3087207.766,7337.7328
2591,114.270027,22.722374,3,1000,3087207.766,7337.7328
2594,114.271119,22.721403,6,1000,3087207.766,7337.7328
2595,114.272211,22.712094,10,1000,3087207.766,7337.7328
2596,114.274033,22.721826,4,1000,3087207.766,7337.7328
2597,114.274132,22.722982,16,1000,3087207.766,7337.7328
2598,114.274373,22.724611,35,1000,3087207.766,7337.7328
2599,114.274465,22.723024,30,1000,3087207.766,7337.7328
2592,114.270844,22.75975,66,844,3940343.881,8250.3926
2605,114.278477,22.762841,25,844,3940343.881,8250.3926
2600,114.275801,22.58833,8,406,6405791.042,22521.9338
2604,114.278078,22.586662,6,406,6405791.042,22521.9338
2608,114.288926,22.667192,15,882,5099847.146,10175.0338
2609,114.288969,22.667231,20,882,5099847.146,10175.0338
2612,114.294651,22.665218,5,882,5099847.146,10175.0338
2613,114.294972,22.665233,7,882,5099847.146,10175.0338
2614,114.295888,22.665786,4,882,5099847.146,10175.0338
2610,114.290885,22.72561,6,832,3001727.259,8076.2424
2611,114.292425,22.725087,40,832,3001727.259,8076.2424
2616,114.297673,22.722859,30,832,3001727.259,8076.2424
2617,114.301752,22.764638,38,842,5338909.793,10273.514
2620,114.302129,22.770918,10,842,5338909.793,10273.514
2621,114.302313,22.768991,3,842,5338909.793,10273.514
2625,114.303523,22.772981,3,842,5338909.793,10273.514
2627,114.305042,22.76682,56,842,5338909.793,10273.514
2628,114.305042,22.76682,56,842,5338909.793,10273.514
2635,114.313531,22.773076,18,842,5338909.793,10273.514
2618,114.302115,22.721307,38,1049,2637266.704,7643.4291
2619,114.302115,22.721307,39,1049,2637266.704,7643.4291
2622,114.302573,22.722118,42,1049,2637266.704,7643.4291
2623,114.30272,22.721584,72,1049,2637266.704,7643.4291
2626,114.304213,22.720146,48,1049,2637266.704,7643.4291
2624,114.303353,22.595913,8,408,4386485.281,13001.8672
2629,114.305614,22.591606,16,408,4386485.281,13001.8672
2630,114.305921,22.600709,15,408,4386485.281,13001.8672
2631,114.307942,22.601194,6,408,4386485.281,13001.8672
2632,114.310679,22.599071,6,408,4386485.281,13001.8672
2636,114.314467,22.599074,6,408,4386485.281,13001.8672
2633,114.313217,22.678093,6,883,3801552.982,7932.1752
2634,114.313226,22.668921,6,883,3801552.982,7932.1752
2637,114.316163,22.69996,12,848,4956530.57,22413.3337
2638,114.325699,22.689934,12,888,5537672.589,9316.3411
2639,114.325699,22.689934,22,888,5537672.589,9316.3411
2640,114.325699,22.689934,22,888,5537672.589,9316.3411
2641,114.327669,22.681133,48,888,5537672.589,9316.3411
2642,114.32911,22.673992,6,888,5537672.589,9316.3411
2643,114.334837,22.679867,10,888,5537672.589,9316.3411
2645,114.338572,22.684618,36,888,5537672.589,9316.3411
2646,114.339263,22.685913,18,888,5537672.589,9316.3411
2644,114.335077,22.701849,6,900,1816683.418,6778.0821
2647,114.342441,22.705786,9,900,1816683.418,6778.0821
2648,114.344313,22.708338,3,900,1816683.418,6778.0821
2649,114.344855,22.706446,3,902,4505885.676,9955.6901
2650,114.345528,22.709425,35,902,4505885.676,9955.6901
2651,114.345871,22.707601,32,902,4505885.676,9955.6901
2654,114.352429,22.71103,36,902,4505885.676,9955.6901
2652,114.346185,22.689176,18,890,2334377.899,6300.1438
2653,114.35166,22.665823,88,881,49933877,42393.5535
2655,114.36453,22.756606,6,893,4856654.244,12247.6593
2656,114.365898,22.758483,6,893,4856654.244,12247.6593
2657,114.365898,22.758483,6,893,4856654.244,12247.6593
2658,114.36632,22.703166,43,903,4927031.056,9407.5151
2660,114.372497,22.704461,14,903,4927031.056,9407.5151
2661,114.373092,22.731419,2,901,6342075.908,10202.1945
2662,114.373693,22.732276,3,901,6342075.908,10202.1945
2664,114.380367,22.7286,50,901,6342075.908,10202.1945
2665,114.381276,22.721364,6,901,6342075.908,10202.1945
2666,114.381555,22.727204,6,901,6342075.908,10202.1945
2663,114.377207,22.705926,54,891,3280787.594,11325.9871
2667,114.385619,22.75174,45,895,4408375.899,8891.0158
2669,114.39222,22.707807,18,904,4355587.034,8613.2357
2671,114.400048,22.702862,6,904,4355587.034,8613.2357
2672,114.400629,22.702681,30,904,4355587.034,8613.2357
2670,114.399153,22.739581,21,897,5361964.366,18807.9718
2674,114.40559,22.744758,4,897,5361964.366,18807.9718
2675,114.412132,22.773713,10,897,5361964.366,18807.9718
2673,114.400987,22.702903,36,887,2567051.85,7214.2561
2676,114.414742,22.631017,9,943,9124862.302,14879.4286
2677,114.419455,22.627845,12,943,9124862.302,14879.4286
2680,114.483345,22.509882,12,937,33292904.11,37959.511
2681,114.493513,22.533926,10,937,33292904.11,37959.511
